"site_name","subsite","spp","plant_id","year","treatment","plot","phen_stage","prior_visit","doy"
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1527,2011,"CTL","PC1","expanding_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1527,2011,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1527,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1527,2011,"CTL","PC1","unopened_buds",176,183
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1528,2011,"CTL","PC1","anthesis",207,214
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1528,2011,"CTL","PC1","expanding_fruits",231,238
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1528,2011,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1528,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1528,2011,"CTL","PC1","unopened_buds",176,183
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1529,2011,"CTL","PC1","anthesis",207,214
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1529,2011,"CTL","PC1","expanding_fruits",231,238
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1529,2011,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1529,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1529,2011,"CTL","PC1","unopened_buds",176,183
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1530,2011,"CTL","PC1","anthesis",207,214
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1530,2011,"CTL","PC1","expanding_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1530,2011,"CTL","PC1","initiated_fruits",231,238
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1530,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1530,2011,"CTL","PC1","unopened_buds",180,187
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1531,2011,"CTL","PC1","anthesis",207,214
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1531,2011,"CTL","PC1","expanding_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1531,2011,"CTL","PC1","initiated_fruits",231,238
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1531,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1531,2011,"CTL","PC1","unopened_buds",180,187
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1532,2011,"CTL","PC1","anthesis",207,214
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1532,2011,"CTL","PC1","expanding_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1532,2011,"CTL","PC1","initiated_fruits",231,238
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1532,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1532,2011,"CTL","PC1","unopened_buds",180,187
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1533,2011,"CTL","PC1","anthesis",215,222
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1533,2011,"CTL","PC1","expanding_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1533,2011,"CTL","PC1","initiated_fruits",231,238
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1533,2011,"CTL","PC1","seed_dispersal",243,250
